id_str,full_text,retweeted_status.id_str,retweeted_status.full_text,conservative
1215214978380099587,"""Know this, that women have a choice now and our self-affirming steps can only trace a path to the future, not the… https://t.co/fD5xre3uuZ",,,
1215214869600985088,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.2140239411250708e+18,,0.0
1215200528306778112,RT @busby_ruby: #MichelleWilliams https://t.co/ThwhY7k4PR,1.2145862564678574e+18,,1.0
1215199449078796288,#MyWeekWithMarilyn #MichelleWilliams #EddieRedmayne #KennethBranagh #JudiDench @EmmaWatson https://t.co/mySjztZX7s,,,
1215197142186450944,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.2140239411250708e+18,,0.0
1215196777802014721,"@TheOfficerTatum Our language is an incredible tool. You can twist it, change it, organize it, in such a way that k… https://t.co/zQBF11HXrV",,,1.0
1215186351848673280,RT @Angie_Harmon: BEAUTIFULLY SAID #michellewilliams .... beautiful &amp; PEACEFULLY said. BRAVO 👏🏼👏🏼👏🏼👏🏼👏🏼 @goldenglobes #goldenglobes2020,1.2140227660280422e+18,,0.0
1215186183392641024,RT @NomadsWanderer: I can't even CONCEIVE the PURE EVIL it takes to be THANKFUL you can MURDER your INNOCENT BABY in your WOMB and BRAG abo…,1.2149541860157235e+18,,1.0
1215182278235709440,"RT @Zadi: ""Women, 18-118, when it’s time to vote, please vote in your own self-interest. It's what men have been doing for years, which is…",1.2140269011167685e+18,,0.0
1215173495610650624,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215169406247948289,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes",1.214028437519655e+18,,0.0
1215169058800357376,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.214028437519655e+18,,0.0
1215165508422524928,RT @ShireenQudosi: @LilaGraceRose My son is 8 yrs old and I didn’t have to kill him to be a Muslim Reformer. Taking on the biggest multi-ge…,1.2144565775638856e+18,,1.0
1215164783659405312,RT @ShireenQudosi: @LilaGraceRose My son is 8 yrs old and I didn’t have to kill him to be a Muslim Reformer. Taking on the biggest multi-ge…,1.2144565775638856e+18,,1.0
1215162470836396033,"'For our wrestling is not against flesh and blood; but against principalities and power, against the rulers of the… https://t.co/lfyysfar3M",,,1.0
1215160041248038913,"RT @realamymholmes: I haven’t watched an entertainment award show in years. Who can be bothered?

But in all of the commentary on #Michelle…",1.2151449046592307e+18,,
1215156811017355265,"RT @Joy_Villa: #MichelleWilliams went onstage at the @goldenglobes &amp; proudly advocated for the killing of innocent unborn. 

Here I am prou…",1.2143963364532183e+18,,1.0
1215155239709499392,"#michellewilliams hope u r haunted by the babies u have terminated!! Shame on u!!!!!! #,goldenglobes didn't you hea… https://t.co/sSEM57pN3D",,,1.0
1215154715337641985,RT @March4LifeUK: Women shouldn’t need abortion in order to succeed. This is exactly what abortion does - trading the killing of our childr…,1.214270484201853e+18,,1.0
1215152598199627776,RT @GuidingStarProj: Abortion is not what makes a woman’s success possible. Women should never feel forced to choose between their children…,1.21494663339545e+18,,1.0
1215151107606970368,"RT @realamymholmes: I haven’t watched an entertainment award show in years. Who can be bothered?

But in all of the commentary on #Michelle…",1.2151449046592307e+18,,
1215148848949186560,RT @jessesgirl1111: @M2Madness I couldn’t help but notice how many times #MichelleWilliams thanked #HarveyWeinstein and how she was sitting…,1.215101735901057e+18,,
1215147362861178882,"RT @realamymholmes: I haven’t watched an entertainment award show in years. Who can be bothered?

But in all of the commentary on #Michelle…",1.2151449046592307e+18,,
1215147286549929985,"RT @TheWCW10: Winter/Spring Premiere of #TheWCW10 #WCW10
01/08/2020
Episode 167
Season 6 Episode 7 (607)

Congrats #GoldenGlobes winners li…",1.2151472361344655e+18,,
1215147236134465536,"Winter/Spring Premiere of #TheWCW10 #WCW10
01/08/2020
Episode 167
Season 6 Episode 7 (607)

Congrats #GoldenGlobes… https://t.co/Z9zZR5eKTE",,,
1215145905151602688,#MichelleWilliams #ABORTED her baby for #GoldenGlobes AWARD https://t.co/f28Ze2aY2q,,,1.0
1215145257957879808,"RT @realamymholmes: I haven’t watched an entertainment award show in years. Who can be bothered?

But in all of the commentary on #Michelle…",1.2151449046592307e+18,,
1215144904659230721,"I haven’t watched an entertainment award show in years. Who can be bothered?

But in all of the commentary on… https://t.co/bNlcwwZ4ll",,,
1215144433789947904,"@soyingridbeck @EPCaressi #MichelleWilliams , @soyingridbeck and @EPCaressi .. of course .. it's your right and tha… https://t.co/X14pxYCfEm",,,
1215143327726755840,@BusyPhilipps https://t.co/JBoVtj4tuv #MichelleWilliams #blockhead #abortation #goldenglobes2020 #sjw #snowflakes,,,1.0
1215141397784940544,"@TreeOfLifeSword #MichelleWilliams 
🤷🤷🤷 https://t.co/bCl26bknJV",,,
1215141057228427264,"RT @TreeOfLifeSword: In 1992, feminist author Ginette Paris made the argument for “The Sacrament of Abortion” As Paris sees it, “Our cultur…",1.2151256065574748e+18,,
1215140232070402050,@ReeseW I see some people are editing the clip where she says she murdered her baby because it would hinder her car… https://t.co/hHtuQwmNTK,,,
1215140033553809408,@KamalaHarris You're thanking this murderer for killing her child?! Just to win an award?!🙄 WTF is wrong with you p… https://t.co/gxWQDnNsGL,,,1.0
1215139969259335680,"RT @deblong5: SICK! #MichelleWilliams Kill child for trophy     
Pregnant Michelle Williams Thanks Abortion For Her Golden Globe Win https:…",1.2145973440602153e+18,,1.0
1215139708314976256,@KamalaHarris #MichelleWilliams Dont worry if you get another good job offer soon. Because of the #Democrats you st… https://t.co/CGm1098DGS,,,1.0
1215136914409476096,@jamieleecurtis #MichelleWilliams Hope you don't get another good job offer soon. Because you still have time to MU… https://t.co/nbqpv6QcGr,,,1.0
1215135535611744256,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes https://t.…",1.214028437519655e+18,,0.0
1215134639330820096,@ReeseW #MichelleWilliams Hope you don't get another good job offer soon. Because you still have time to MURDER you… https://t.co/vku3iUYpb0,,,1.0
1215134474087862272,#MichelleWilliams https://t.co/mCzjzG2ouD,,,1.0
1215133052231454720,@MattWalshBlog #MichelleWilliams There's still more time #AfterBirthAbortion @Mediaite,,,
1215131949024460800,Abortion does not empower women. A pity you thought it did #michellewilliams #goldenglobe #abortionismurder… https://t.co/H9aPSiJgXR,,,1.0
1215131770238226432,@TheOfficerTatum #MichelleWilliams - hope you don't get a new can't refuse job offer. The #Democrats now allow murd… https://t.co/NfP3aY1JAq,,,1.0
1215130292106747905,@TheOfficerTatum #MichelleWilliams - I killed my baby because it was an inconvient time with my career.,,,1.0
1215126520408236033,RT @Desfulrane: Hollywood vegans: won't eat chicken or beef because animals are being abused.  Cheer and cry for #MichelleWilliams when she…,1.2151032285488005e+18,,1.0
1215125966894325762,RT @Carrotsmith77: While pregnant talks about the right to choose to terminate pregnancy... Wow as a woman I’m ashamed! Leave politics out…,1.2140291099337236e+18,,1.0
1215125606557474816,"In 1992, feminist author Ginette Paris made the argument for “The Sacrament of Abortion” As Paris sees it, “Our cul… https://t.co/2pi9AP9s1c",,,
1215121573704863744,#MichelleWilliams #goldenglobes2020 #GoldenGlobes https://t.co/9svoYCYChC,,,1.0
1215118092633665538,Great thread and perspective.  Michelle Williams speech was horrific. #GoldenGlobes #MichelleWilliams #righttolife https://t.co/dZzRMFRaCs,,,1.0
1215117469410398208,@MichelleWFans #MichelleWilliams is selfish.,,,1.0
1215117208839278593,RT @jessesgirl1111: @M2Madness I couldn’t help but notice how many times #MichelleWilliams thanked #HarveyWeinstein and how she was sitting…,1.215101735901057e+18,,
1215117112152403968,@crusaderwade17 good one Wade! #MichelleWilliams needs to realize the LOVE of this child she murdered and lost!,,,1.0
1215116980497211393,#MichelleWilliams #selfish https://t.co/Fwlj1Veuit,,,
1215116949769932800,RT @crusaderwade17: #MichelleWilliams  #MichelleWilliamsSpeech https://t.co/MaYBQ6W7aw,1.215112200546898e+18,,1.0
1215116547569717248,RT @BearBrexit: @TheBabylonBee @Lindseyy888 A portrait of murderous moral bankruptcy. #MichelleWilliams https://t.co/W5xn7hvMqE,1.2148377430057165e+18,,1.0
1215115612646715394,"RT @Zadi: ""Women, 18-118, when it’s time to vote, please vote in your own self-interest. It's what men have been doing for years, which is…",1.2140269011167685e+18,,0.0
1215113888393580545,#MichelleWilliams #goldenglobes2020 https://t.co/bPXCAbUqLa,,,0.0
1215112717876379649,#goldenglobes2020 #MichelleWilliams https://t.co/ElyEQurzGA,,,1.0
1215112200546897926,#MichelleWilliams  #MichelleWilliamsSpeech https://t.co/MaYBQ6W7aw,,,1.0
1215111756307226626,RT @jessesgirl1111: @M2Madness I couldn’t help but notice how many times #MichelleWilliams thanked #HarveyWeinstein and how she was sitting…,1.215101735901057e+18,,
1215110961876492288,"I just bet women who celebrate abortion..
the murder of their own child..
like #MichelleWilliams
to get what they w… https://t.co/ywan4ESYh1",,,
1215107814357598208,@SBAList @RealCandaceO @TheView @charliekirk11 @LifeNewsHQ #GoldenGlobes @EdenTheplanet @TishRightWay @NychelleX… https://t.co/bP2DWx6S5I,,,1.0
1215104368158134272,RT @Marrotweet: #MichelleWilliams,1.215026307303723e+18,,
1215103724122787842,"Wow, people are really freaking out about this. It's true, you know. I've seen many actresses who seem to just ""dis… https://t.co/zAsyuCAMGT",,,0.0
1215103599082123270,RT @jessesgirl1111: @M2Madness I couldn’t help but notice how many times #MichelleWilliams thanked #HarveyWeinstein and how she was sitting…,1.215101735901057e+18,,
1215103228548800512,Hollywood vegans: won't eat chicken or beef because animals are being abused.  Cheer and cry for #MichelleWilliams… https://t.co/HMSGRh4X0B,,,1.0
1215103011552481291,"RT @TMML: The Thing I Liked...
VENOM (2018): https://t.co/1xZ0syh7MO  
#Venom #TomHardy #MichelleWilliams #RizAhmed https://t.co/UgGAob2BGv",1.2150984246028247e+18,,
1215102334226915330,"To #MichelleWilliams
💙 https://t.co/sTOVsxEvhm",,,
1215101735901057024,@M2Madness I couldn’t help but notice how many times #MichelleWilliams thanked #HarveyWeinstein and how she was sit… https://t.co/NF80syn20Z,,,
1215101669140201472,"RT @conservcomadres: Michelle Williams wore her abortion like a badge of honor. 
Artist: Kayla Rose #sadtimes #michellewilliams https://t.c…",1.2146297929657467e+18,,1.0
1215101166905888768,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215100692232196096,"RT @STRtweets: Greg talks about abortion and Michelle Williams’ speech at the Golden Globes, then he answers questions about moral issues w…",1.2150698826114867e+18,,1.0
1215098997611868165,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.2140239411250708e+18,,0.0
1215098424602824709,"The Thing I Liked...
VENOM (2018): https://t.co/1xZ0syh7MO  
#Venom #TomHardy #MichelleWilliams #RizAhmed https://t.co/UgGAob2BGv",,,
1215095782539431937,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.2140239411250708e+18,,0.0
1215094967481225216,"RT @LeanInOrg: 2020 MOOD:

""Women are the largest voting body in the country. Let's make it look more like us.""

OWN 👏 YOUR 👏 POWER 👏 LADIE…",1.2141652161512612e+18,,0.0
1215093534874685441,"RT @TexasHauteness: @AbbyJohnson Mark 8:36
“What good is it for someone to gain the whole world, yet forfeit their soul?” #MichelleWilliams…",1.214241840402174e+18,,1.0
1215092887093960706,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.2140239411250708e+18,,0.0
1215092129078398982,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.2140239411250708e+18,,0.0
1215091468907483142,• #ComputingForever • BURSTING THE STUNNING &amp; BRAVE #HOLLYWOOD BUBBLE • #DaveCullen #MichelleWilliams #Abortion… https://t.co/a2fTpdJn2l,,,1.0
1215091376381157378,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.2140239411250708e+18,,0.0
1215091280927166466,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes",1.214028437519655e+18,,0.0
1215091260039614465,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.2140239411250708e+18,,0.0
1215091178187653121,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.2140239411250708e+18,,0.0
1215091069806948352,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.2140239411250708e+18,,0.0
1215090017447612416,RT @RockofLifeNI: @LifeNewsHQ Award winners used to thank their parents or their spouse....2020: They thank their Abortionist 😡 #michellewi…,1.2142188495891128e+18,,1.0
1215089388826189824,#MichelleWilliams She has the right to freedom of speech..Period. https://t.co/1ihY7fJL1f,,,
1215087143380537351,"RT @MalkaMelanie: @Hollywdinsdr #MichelleWilliams So a Baby had to Die, for a tin Golden Globe award. She’s proud her alive baby was mangle…",1.214413410676433e+18,,1.0
1215086117101293568,#MichelleWilliams There would be a lot more honesty and humanity in women quietly trading their own bodies to get t… https://t.co/JKAliveF8H,,,1.0
1215083338513420289,"Allegedly #MichelleWilliams not the one from Destinys Child 
Crazy Days and Nights: Blind Item #8 https://t.co/BHVqWHPlgZ",,,
1215082273453805569,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215081714369880064,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.2140239411250708e+18,,0.0
1215080994392375296,#MichelleWilliams https://t.co/78sNKR5f7C,,,1.0
1215075910917017600,#michellewilliams https://t.co/ingbIuFh5D,,,1.0
1215074909052973061,"RT @STRtweets: Greg talks about abortion and Michelle Williams’ speech at the Golden Globes, then he answers questions about moral issues w…",1.2150698826114867e+18,,1.0
1215074121199034369,"RT @STRtweets: Greg talks about abortion and Michelle Williams’ speech at the Golden Globes, then he answers questions about moral issues w…",1.2150698826114867e+18,,1.0
1215073746639376384,"RT @Joy_Villa: #MichelleWilliams went onstage at the @goldenglobes &amp; proudly advocated for the killing of innocent unborn. 

Here I am prou…",1.2143963364532183e+18,,1.0
1215070509676802049,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215070355322101760,RT @BearBrexit: @TheBabylonBee @Lindseyy888 A portrait of murderous moral bankruptcy. #MichelleWilliams https://t.co/W5xn7hvMqE,1.2148377430057165e+18,,1.0
1215069882611486720,"Greg talks about abortion and Michelle Williams’ speech at the Golden Globes, then he answers questions about moral… https://t.co/Zrq6RLFcmM",,,1.0
1215067855743373312,#MichelleWilliams. Your baby is talking to you. https://t.co/csEJO45Xvs,,,1.0
1215063564005859328,#Truth 💯 #GoldenGlobes #MichelleWilliams https://t.co/5RmZr6m8Pa,,,1.0
1215061989321531398,RT @SaraBenes18: If you believe having a baby (whether you choose to keep it or give it up for adoption) can ever keep you from accomplishi…,1.2149312581633188e+18,,
1215061823780769792,"RT @walkenstein: “It is a poverty that a child must die, so you may live as you wish.” - St. (Mother) Teresa of Calcutta #MichelleWilliams",1.2144235008674734e+18,,1.0
1215059597045764097,#MichelleWilliams #ProLife https://t.co/2L4DbzvmAc,,,1.0
1215057571322576896,This whole Michelle Williams thing is a real tragedy. It's a shame that she felt she HAD to abort her child in orde… https://t.co/Cy0rZkc7CV,,,
1215056832101675009,RT @ClimateMalware: #MichelleWilliams #ProLife https://t.co/iTv9jgSUqb,1.214950051618984e+18,,1.0
1215056434863333376,"RT @mercatornet: ""The message Williams is giving to young #women is ‘I couldn’t have a successful #career without sacrificing one of my unb…",1.214804285826822e+18,,1.0
1215055977441112064,#MichelleWilliams #LiberalismisaMentalDisorder https://t.co/tyFZDQoGQ8,,,1.0
1215055565187141634,"RT @RebeccaKiesslin: No..., it wasn't worth it. 😢
#MichelleWilliams
#GoldenGlobe2020 https://t.co/YFdWCC7yPN",1.214598111408132e+18,,1.0
1215055555305385984,"RT @RebeccaKiesslin: No..., it wasn't worth it. 😢
#MichelleWilliams
#goldenglobe2020 https://t.co/rZwH7UKC8V",1.2145984867773071e+18,,1.0
1215053567914016774,RT @TheRedChampion: I guess that shiny piece of tin is well worth that precious set of arms that would’ve welcomed her home tonight &amp; said…,1.2140335711340052e+18,,1.0
1215053485156323335,RT @RockofLifeNI: At tonight's #goldenglobes2020 pregnant actress #MichelleWilliams said she wouldn't have won if she hadn't aborted her ot…,1.2140779647716147e+18,,1.0
1215049309248466946,RT @Marrotweet: #MichelleWilliams,1.215026307303723e+18,,
1215048059589136385,"RT @Upholding_Truth: Although a parody, this is actually what every #abortion defender REALLY believes. Horrifying selfishness.

#MichelleW…",1.2150308029307167e+18,,1.0
1215047772262539264,#MichelleWilliams seized a national stage and cut through the emotional posturing of abortion advocacy to reveal it… https://t.co/A0U6DHHHdB,,,1.0
1215047244920934400,"RT @Joy_Villa: #MichelleWilliams went onstage at the @goldenglobes &amp; proudly advocated for the killing of innocent unborn. 

Here I am prou…",1.2143963364532183e+18,,1.0
1215047240802324481,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215046224593768453,#michellewilliams #speech #goldenglobes https://t.co/shf976Gwe0,,,
1215045573436416001,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215045302820003841,"RT @Joy_Villa: #MichelleWilliams went onstage at the @goldenglobes &amp; proudly advocated for the killing of innocent unborn. 

Here I am prou…",1.2143963364532183e+18,,1.0
1215045193730228225,"RT @RockofLifeNI: When a superficial award made of metal... is valued more than the life of her own child.😢

 #MichelleWilliams #GoldenGIob…",1.2142198143587328e+18,,1.0
1215045189418602498,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes",1.214028437519655e+18,,0.0
1215044164645195776,"RT @ShannonJoyRadio: #michellewilliams has no power or authority to change the abortion situation in our country

You know who does have po…",1.2146187696681492e+18,,
1215043983086358529,"@creynoldsnc @rpbp Like most years, #MichelleWilliams won the night. What an amazing speech. #goldenglobes2020 https://t.co/zgXQ95G7bI",,,0.0
1215042748862078978,"RT @LeanInOrg: 2020 MOOD:

""Women are the largest voting body in the country. Let's make it look more like us.""

OWN 👏 YOUR 👏 POWER 👏 LADIE…",1.2141652161512612e+18,,0.0
1215041548313939969,@Hollywdinsdr I wonder if #MichelleWilliams and her supporters like @ReeseW believe that men should ALSO have the r… https://t.co/Q1QTMbTRXt,,,
1215040939363905537,RT @March4LifeUK: Women shouldn’t need abortion in order to succeed. This is exactly what abortion does - trading the killing of our childr…,1.214270484201853e+18,,1.0
1215040931059191809,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215040279910244353,RT @March4LifeUK: Women shouldn’t need abortion in order to succeed. This is exactly what abortion does - trading the killing of our childr…,1.214270484201853e+18,,1.0
1215039726639616002,RT @ClimateMalware: #MichelleWilliams #ProLife https://t.co/iTv9jgSUqb,1.214950051618984e+18,,1.0
1215039414340067329,"RT @walkenstein: “It is a poverty that a child must die, so you may live as you wish.” - St. (Mother) Teresa of Calcutta #MichelleWilliams",1.2144235008674734e+18,,1.0
1215039286048952322,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215037908677251072,@ObservatorioGE @LaVanguardia #MichelleWilliams https://t.co/GAPMRgvTTB,,,
1215037843388715010,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215037770294595585,RT @March4LifeUK: Women shouldn’t need abortion in order to succeed. This is exactly what abortion does - trading the killing of our childr…,1.214270484201853e+18,,1.0
1215037452257316871,"RT @walkenstein: “It is a poverty that a child must die, so you may live as you wish.” - St. (Mother) Teresa of Calcutta #MichelleWilliams",1.2144235008674734e+18,,1.0
1215035894421499906,#feminism #complementarianism #prolife #prochoice #abortion #abortionismurder #MichelleWilliams https://t.co/JbwzZFvuon,,,1.0
1215033128819003395,"RT @Joy_Villa: #MichelleWilliams went onstage at the @goldenglobes &amp; proudly advocated for the killing of innocent unborn. 

Here I am prou…",1.2143963364532183e+18,,1.0
1215032639314255872,"RT @Chavivohra: ""Women are the largest voting body in the country. Let's make it look more like us.""
#MichelleWilliams @goldenglobes 

@Pam…",1.2143569552900997e+18,,0.0
1215032284727971840,"RT @Joy_Villa: #MichelleWilliams went onstage at the @goldenglobes &amp; proudly advocated for the killing of innocent unborn. 

Here I am prou…",1.2143963364532183e+18,,1.0
1215032043672932357,"RT @TgiNostalgic: #bugaboo, #destinyschild, Unisex Sweatshirt by TgiNostalgic https://t.co/rjIfLCckMn via @Etsy #beyonc #beyonce #queen #ke…",1.2150224689199718e+18,,
1215031058984570880,"RT @theLexp: We took a poll &amp; Michelle Williams is the acceptance speech you liked best at the Golden Globes!

#goldenglobes #acceptancespe…",1.214903682283774e+18,,
1215030802930716673,"Although a parody, this is actually what every #abortion defender REALLY believes. Horrifying selfishness.… https://t.co/VW8qeZ5Oko",,,1.0
1215028928059973633,"RT @RealDrGina: There are 2 kinds of people in the world: 

1) those cheering #MichelleWilliams 4 BRAGGING about aborting her baby to advan…",1.2143477737740616e+18,,
1215028889451466753,RT @Carrotsmith77: While pregnant talks about the right to choose to terminate pregnancy... Wow as a woman I’m ashamed! Leave politics out…,1.2140291099337236e+18,,1.0
1215026307303723009,#MichelleWilliams https://t.co/4lF8pMAYA4,,,
1215025376730107904,#GoldenGlobes #MichelleWilliams #Abortion #Patriarchy #ObjectificationOfWomen #JustifyingMurder #Shame https://t.co/L4uHkTHIPw,,,1.0
1215022468919971841,"#bugaboo, #destinyschild, Unisex Sweatshirt by TgiNostalgic https://t.co/rjIfLCckMn via @Etsy #beyonc #beyonce… https://t.co/jNGDft62Bw",,,
1215021746086121472,@MichelleWFans Glad you won your precious award. I hope you think of your child that you killed for it. #MichelleWilliams #Sicko,,,1.0
1215020682729394179,#MichelleWilliams needs to repent not promote evil,,,1.0
1215020030594826240,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215018325639663616,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215018048849092608,"RT @conservcomadres: Michelle Williams wore her abortion like a badge of honor. 
Artist: Kayla Rose #sadtimes #michellewilliams https://t.c…",1.2146297929657467e+18,,1.0
1215016935785664512,RT @BearBrexit: @TheBabylonBee @Lindseyy888 A portrait of murderous moral bankruptcy. #MichelleWilliams https://t.co/W5xn7hvMqE,1.2148377430057165e+18,,1.0
1215016338466463745,"For what will it profit a woman if she gains a Golden Globe, but forfeits her child’s life? #goldenglobes… https://t.co/RkNum8WZVq",,,1.0
1215014738482122754,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215014493756907520,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215014370612305923,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215014134049394689,"RT @Joy_Villa: #MichelleWilliams went onstage at the @goldenglobes &amp; proudly advocated for the killing of innocent unborn. 

Here I am prou…",1.2143963364532183e+18,,1.0
1215014112398204928,"@UN_Women just accept your award, thank your god, your agent &amp; f*** off the stage #MichelleWilliams",,,1.0
1215014025106513922,#MichelleWilliams said it &amp; it’s never been more important. What if every woman #vote d &amp; ran for office in 2020 &amp;… https://t.co/1vmevHP5jI,,,
1215012666042912768,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215012214622441473,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215012084980862984,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215011829216415745,Wow so #MichelleWilliams decided it was better to sacrifice a life for a hunk of metal? This is how materialistic H… https://t.co/aGoBt6TW3a,,,1.0
1215011793090822145,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215011579474759680,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215011449015111680,RT @OldSchoolSaul: Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,1.215011219960144e+18,,1.0
1215011219960143874,Powerful. #MichelleWilliams https://t.co/eYmkC0Eh93,,,1.0
1215009297865699329,RT @TiffanyAndCo: Michelle Williams wears Tiffany Soleste® earrings and Tiffany &amp; Co. Schlumberger® rings to take home the award for Best P…,1.2140708113860936e+18,,
1215007993869275136,"RT @RehumanizeIntl: ""In a Time's Up world...women's agency deserves celebration. Yet the word 'choice' sanitizes the reality of a decision…",1.2149271640611594e+18,,1.0
1215006676002234371,#MichelleWilliams https://t.co/W5fDYHfEhV,,,
1215003546489278464,"RT @DeplorableChoir: Michelle Williams 

That baby you killed to further your career would have probably been your biggest cheerleader. 

Y…",1.2143825986565489e+18,,
1215000378934202374,This week’s #WCW goes to #goldenglobe winner &amp; actress👏  #MichelleWilliams. Her amazing acceptance speech discussed… https://t.co/tyy3I8JYEp,,,
1214999172761477121,RT @ClimateMalware: #MichelleWilliams #ProLife https://t.co/iTv9jgSUqb,1.214950051618984e+18,,1.0
1214998206335135746,"RT @ReeseW: What a speech by #MichelleWilliams! Thank you for being a champion of women, you are an inspiration 🙌🏼 #GoldenGIobes",1.214028437519655e+18,,0.0
1214997844953747456,"RT @RebeccaKiesslin: Who else is sick of these Hollywood actresses? Remember, they only play the part of likable characters, and they're pa…",1.21464669520137e+18,,
1214995113895698433,"RT @Joy_Villa: #MichelleWilliams went onstage at the @goldenglobes &amp; proudly advocated for the killing of innocent unborn. 

Here I am prou…",1.2143963364532183e+18,,1.0
1214992047104352257,"RT @RealDrGina: There are 2 kinds of people in the world: 

1) those cheering #MichelleWilliams 4 BRAGGING about aborting her baby to advan…",1.2143477737740616e+18,,
1214992006130233345,"RT @PINNLAND_EMPIRE: *NEW*

PINNLAND EMPIRE: THE #CINEMA OF SARAH POLLEY TOLD THROUGH MOVING IMAGES &amp; STILLS:
https://t.co/zOaaD8o2YW

#Can…",1.0202812014064886e+18,,
1214991990632394753,#MichelleWilliams  Mom attributes her success to her right to infanticide.  Baby responds asking for a right to lif… https://t.co/4bqVPtiop9,,,1.0
1214990322679328768,"RT @GDIGM: ""Women, please vote in your own self-interests. It's what men have been doing for years, which is why the world looks so much li…",1.2140239411250708e+18,,0.0
1214990028553773057,RT @madamepasquier: #MichelleWilliams https://t.co/hMZYS87o4w,1.214680653951832e+18,,1.0
1214989838660726784,"RT @Joy_Villa: #MichelleWilliams went onstage at the @goldenglobes &amp; proudly advocated for the killing of innocent unborn. 

Here I am prou…",1.2143963364532183e+18,,1.0
