user.id_str,user.name,user.screen_name,user.description,conservative
795423419219120128,Ker Mudgen ⭐⭐⭐ #MAGA #KAG2020,TanksAlotBrad,"#1A #2A #NRALifeMember

I stand for our flag, and kneel before the cross.

 Thank GOD for the #GreatestPOTUS
#MAGA #TRUMP2020 #KAG #MCGA",1.0
822668168493576192,🇺🇸Tammy MAGA 🇺🇸,tammy_maga,Love❤️animals and🐕dogs. 🇺🇸Trump Supporter🇺🇸Build the Wall🇺🇸Drain the Swamp🇺🇸 MAGA🇺🇸KAG🇺🇸AmericaFirst🇺🇸Cult45,1.0
78499121,Katie Sauter,ktsauter,"Wife to @jimsauterjr5 mom of 5, Lover of Christ, serious packer fan  #Trump2020",1.0
1862081294,Liz Chambers,Lizziejean85,Founder-Chairman of @TysonsTreasures & Owner of @TysonsStudio,0.0
1263482216,Miss Kari,misskaribaybe,,0.0
1902900781,エヴェリン,yukiyuuki2,,0.0
23886627,Dee,Legally_De,"Bad Feminist. Attorney. Follow along as I obsessively tweet my *personal opinions* on politics, sports, & the absolute necessity of coffee.",1.0
2986770845,T. Brown,tinabrown728,Wife 💑 Mom 👩‍👧‍👦 Dog Mom 🐶 Child of God 🙏 beach lover 🏖 Auburn fan 🏈⚾️🏀⛳️,1.0
992922886762647552,DisneyMomOf4,DisneyOf4,,1.0
22061660,Cindy Myers,cindymyerspr,Washington DC ex-pat living in San Francisco. I love a good story. NBC / MSNBC Know Your Value,0.0
1651681146,shelley young,shelleyyoung60,"for I know the plans I have for you saith the Lord.... 🙏🏼 ❤️ Christian,  wife, mom, grandma, American, Halter horse & UFC fan, pro-life, pro- Christ",1.0
850440259,Mindanao,mindanao2000,,1.0
1180574032258682880,plain&simple,plainan24542052,,1.0
1182294773358563329,Dale Rodgers,DaleWick10,"Just looking for truth in DC, Love My Country, Conservative!",1.0
35110239,Lauren Marie,authorLMF,"Just a girl who loves JESUS ✝️, Writer, Soon to be Children’s Book Author - Dear Little One (coming soon), Nashville, Tea, & sometimes Coffee 😏",1.0
50266335,OlgaMaria Carmen F.,SHAROWSPIRIT,"Alias, AKA = @avilesina54  my account was suspended by ISIS = TWITTER",1.0
1330078969,Routes to Africa,RoutestoAfrica,"The business branch of https://t.co/VpxLq8In4g Sustainable Travel - Providing Safaris, Volunteering, Adventure, and Travel in Uganda and Rwanda!",1.0
3881985434,Suzanne Carpenter,csuzanne2331,"#KeepAmericaGreat. Christian Married 35 yrs to awesome man. 2 grown sons. Less government is ""more"" for the people! #maga",1.0
992966899133804550,Sunshine - The Beginning!;MAGA; KAG;❌Trump2020❌,isloving_life,#MAGA #KAG #TRUMP2020—- 🇺🇸🇺🇸🇺🇸 #BabiesLivesMatter #WWG1GWA,1.0
1007745685,Iriana,Poblanita5,,1.0
1120083038128394240,Cristian Garcia,MacabeoMex,"Católico, Mexicano, Pro-vida, Mexiquense, Abogado, Lasallista, Cruzazulino",1.0
97116369,Sam Haynie,ThatGuyUWannaB,,1.0
18336239,red nationalist 🗯 ⭐️⭐️⭐️,sistronk,"lib, the reason why monkeys throw their poo. Conservative, USA proud, pro-life, NRA, MAGA.🇵🇷 ""liberals are too stupid to know how dumb they are"" is my quote",1.0
88147528,lafemmemerveilleuse,larsvong,,0.0
66027628,Eliza Weishaupt Wren,KissedFoot,Spoke with God once. Never was the same.,1.0
548155083,BBB,pastorbbb,Read scripture follow Christ,1.0
762886023705534466,Luella Mahannah,luellapk86,"Co-founder of INtegRIty Counseling, a center that uses trained, experienced counselors donating time to meet the needs of those who can't afford counseling.",1.0
956847367831146497,Be,Soulfulfeline,🐱🐱,0.0
728770238,Emma,JJandKC,"“The truth against the world!” -Boudicca 
She/Her/Hers 
Bi and Proud",0.0
900427766176337920,AK🥃🥓,AEK137,"Welcome to Twitter, where everyone is either waiting to offend or waiting to be offended. PS I laugh when you block me.",1.0
745830858,Mathew Murdock,Mashed_Matato,Christian. Conservative. Proud Trump Supporter.,1.0
2349957548,Chris Hore,HoreChris,,1.0
729485520368177154,🌱Nerlande Shurk🧩,nerllande23,•Saved by Grace through Faith In Jesus Christ my Lord And Savior. Ephesians 2:8-9 •I’m 23 Haitian woman. Read God’s Words.,1.0
19925039,Natalya Crisostomo,nkozak,"""It is a poverty to decide that a child must die so that you may live as you wish."" Mother Theresa",1.0
2949052517,DORCAS 💚,adriechauric,No utilizo mi cuenta para razones laborales.,0.0
861749072,Janice (White Woman),jcdwms,GOD👑 FAMILY 👨‍👩‍👦‍👦COUNTRY🗽🇺🇸#2A #Trump🚂 #MAGA #NRA #ProLife #Israel #WWG1WGA #BuildTheWall NO DMs,1.0
1131601514345242625,Marlene Sanchez,Marlene90058812,,1.0
191236835,R,Timetochange999,Surround yourself with like-minded people.  Shun others. I unfollow serial trainers. #VoteWithYourDollars  #DontDoBusinessWithLiberals #NoParasites,1.0
2842623328,Al Saulinsky,Al_Saulinsky,"Renegade historian & non-tribalist Conservatarian extraordinaire. A retired vet who swore to defend the Constitution against all enemies, foreign and domestic.",1.0
1700087322,Wraith Writer,Wraith_Writer,"I AM THE GHOST. Disney,MCU,DCU,CW-WB,SW,HOLLIWOOD are plagiarists, & WON'T ERASE MY STORY I AM COMING BACK WITH A BETTER STORY ONE THAT DOESN'T INVOLVE SJW'S.",1.0
718614305071980544,Tim Gephart,timgephart,constitutional conservative  pro life retired married to high school sweetheart for 40 yrs Toxically Masculine NRA member Bible clinger,1.0
1078589707,JudyBoomerTaya,Judy_Taya,"#Conservative Indie.  I try to be nice but frankly, some of you suckers make it so dang hard! I'm a lot cooler in person.
Unplanned Pregnancy Options Counselor",1.0
111764064,Miguel Soliz,Mickychito_7,"PRO-LIFE GENERATION,
PRO-TRADITIONAL FAMILY,
NO LEFT TURNS
Catholic! so what!",1.0
2496276174,Donna Deplorable,DMarieMaga,MAGA  I love God and my country#1 🇺🇸There for the grace of God go I🙏🏻 🦅 proud daughter of a Korean War Navy Vet ⚓️Following all Patriots,1.0
17049626,Miss L,factory_girl1,❤️ rules,1.0
215221713,diana b,dydb3,A lawyer. A dreamer. An artist. Currently an ILO intern in Geneva,0.0
46014828,Tim Tomlinson,abnrgr1984,"Family guy, Former Army Ranger, Okie, Oklahoma Sooner fan and Conservative.  I live in the best country on earth. 🇺🇸",1.0
891509768740904960,Pamela O'Neill,EllaFlash,"Child of God, imperfect, sinner, homeschool mom, landscape designer, plant geek, princess, conservative libertarian.",1.0
833520240273268736,Donna freitas,Donnafreitas3,,1.0
1028279109204500481,Nicholas Lee Cramer,NicholasLeeCra1,Blessed husband and father of the handsome little man on my profile pictures. I believe in rational thinking and educating myself based on facts. #TRUMP2020 #2A,1.0
1059848992685608962,Gapdragon04,gapdragon04,"Trump 2020
Trump Train
Conservative",1.0
15693512,Tara Lynn Thompson,TaraLynnSaid,Storyteller. Lover of the wind and printed words. Author of Not Another Superhero and Just Another Sidekick. Loved by God and crushing on Reagan since 1977.,1.0
944593776047247361,arlene solotoff,ArleneSolotoff,,1.0
1116019770107809792,Ana,anadruzijanic7,"civil engineer | “Lies run sprints, but the truth runs marathons. The truth will win this marathon.” Michael Jackson",1.0
30583270,AmericanProud,clementbrm,"GOD, Family, #Catholic #JudeoChristian, #Packer Fan, #Biker, #NavyWife #NRA #Ivoted4TRUMP #2ndAmendment #MAGA #ΜΟΛΩΝΛΑΒΕ #WI #Constitutionalist #Conservative",1.0
4402310533,Ramón Castellanos R.,RamonCR54,"Las personas deben conocer los peligros que tiene: - La Ideología de Muerte (Aborto, FIV, etc.) - La Ideología de Género (destruye la sociedad)",1.0
46216316,Claire Skinner,claireofRA,Claire of @RocklawnArts & https://t.co/g6GCKvGvuD Not quite ambidextrous...yet. Taco threshold 5. Dance break taker. #WynonnaEarp #TTaTfaves,0.0
37976107,Deplorable GODProtectus,GodBlessUSofA76,,1.0
754163577087483904,JohnMichaelBonadonna,JohnMic25959174,"WWG1WGA
We are Limited by what We can do Alone, But Together there is Nothing We can't Achieve.",1.0
843983793929228288,티파니 #IStandWithMelissa,outof_the_north,"""Our scars make us who we are."" 

Let your hate & anger go... Choose love, hope, respect, compassion, empathy, & kindness

She/Her",0.0
1260146364,Ruby Red,booka1997,"100% proud to be hearing impaired/deaf. Interested in politics, education, special needs rights and environmental rights",0.0
2968094735,Mishka❤️,MishkaMart,I love Ben. I love Anna. I love BenAnnas. #ProLife,1.0
1049838493646479361,Tracy Hamilton,tracy_hamilton7,"Faithful Catholic, wife, mother, granny, pro-life (conception until natural death) and long time financial professional. #USMCmom #prebornbabiesarepeople",1.0
1064735513154912258,Kristian,BrutalWolf04,"I'm just a ham and cheese sandwich who enjoys 80's horror movies, video games and classic rock.
https://t.co/R4seJQtAed


R.I.P Stephanie Wilmoth",1.0
121767299,Bruce Phillips,brucephil,,1.0
763027170105131009,45 is Putin's Asset 🆘,ChrisMc331,Management Information Science major.  Independent voter in Michigan.,0.0
1708434518,The Otherside,otherside321,"Give me a camera, and I'm happy",1.0
57151736,Cobra,fabiansguerra,,1.0
1163163935371157505,Patricia Steel Blankenship,Nerdy_Yarn_Lady,"Catholic Convert, Native Texan happily married to the love of my life for over 44 yrs. #Trump2020 https://t.co/7xugiyoUrP https://t.co/WrxEDskN3K",1.0
762081283,Rehumanize International,RehumanizeIntl,We believe that each and every human being has the right to live free from aggressive violence. Nonpartisan | Secular | Inclusive,1.0
1280678582,Anthony Duva,Duva62,"Anthony Duva: publisher of THE INSIDER MAG, a Traveler’s Magazine. Producer/ host of The DUVA Show, Monday nights; 7 to 8.00PM EST on UNregular Radio",0.0
1284944106,SaxWife,SaxophoneWife,Woman. Isn’t that enough? 😉,1.0
1345720466,uberduber,uberduber,,1.0
35132300,Blackjuju18,Blackjuju18,💙BacktheBlue💙LETS GO BLUES💙KAG 🇺🇸,1.0
2966034163,1M1B,Activate1M1B,1M1B is a #SocialInnovation #FutureSkills initiative aligned to #SDGs l #SkillsAccelerator l #FutureLeaders l #ActivateImpactSummit l #AIYouthSkills,0.0
34250822,Donna,loves2giggle2,"Single Mom, Classy, Smart, Good sense of humor & Very down to earth. Tired of the double standards, hypocrites, hate baiting morons of fake news :-)",1.0
137171690,Frances M. Green,fmgesq,"FRANCES M. GREEN attorney, avid equestrian contributor to Women Leading For a Change: The Goddess Shift. Lover of Freedom.",1.0
828415696522600449,Denise Ruffra,DRuffra,,1.0
1429836037,Yenny Nun,yennynun,Entertainment reporter for Revistas COSAS,0.0
26533828,30 BABIES WERE KILLED TODAY,EamonReilly_com,"https://t.co/VukX2DxekD 

Being true to yourself is more important than being cool, PC, popular. Be YOU. Human 
Rights begin in the womb.",1.0
1153044906044219392,A Horse named Q ♞,sherwood_lizzy,"""The only thing necessary for the triumph of evil is for good men to do nothing"" #HolyTrinity #Patriot #RedSox #Bruins #NEPatriots #KAG #WWG1WGA 🇺🇸#Trump2020",1.0
1115712508155682816,Alpha Charlie Charlie,SkuggKrigare,Natural born. 🇺🇸💪🏻 Not big enough to be shadow banned by the feckless Twitter. #menofthewest #God #Guns #Trump2020 #MGTOW,1.0
991366977221472259,samsamcanyou,samsamcanyou1,,1.0
1060624139168464896,DEMS LOVE TERRORIST SCUM MORE THAN USA 🇺🇸,__AndrewDavis__,"🇺🇸#MAGA
🇺🇸#KAG
🇺🇸#TRUMP2020
🇺🇸#LoveMyPresident
🇺🇸@realDonaldTrump👌🏼
🇺🇺🇸#ShallNotBeInfringed
🇺🇸#Nationalist",1.0
19650581,We_Interupt_This_Tweet,jbisc1701,"Audio/Video Editor, Voice Actor.",1.0
2371339249,Raychl P,raychlp,,0.0
582414063,Janet4Trump on Parler,jangd56,♥️Married /Mom/Grandmother💙 Follow Me🙋🏼‍♀️I follow back 👁Unfollow me🙀 I unfollow back ❌ No Porn 🛑 No lists 🇺🇸💙🇺🇸 #MAGA 🇺🇸❤️🇺🇸 #TRUMP2020 #KAG,1.0
1020081867125673986,ThatoldSarge,ThatoldS,"Husband and Retired Career Soldier. Now I raise my kids, love my wife and my arsenal. Definitely NOT woke. University of Illinois, AB Tech, US Army Infantry",1.0
834552362,Sarah Lewis,s_lewis6,,0.0
1168897285713027072,Dr. Stephen’s Mrs. // gim,benebitchcumber,"Ben, Martin, Marvel and Penguings clueing for looks. And me, cutting it down to Cumber-chunks.",0.0
179999393,Helen Frank,Lovebullsmom,"Airforce Mom, Grammy, and love my Love Bulls, Sue and Emma",1.0
76081979,crιѕтιna ❄💗☃🎵,starcrossed_91,"TV addict - LuciFan 😈- bookworm - Swiftie🦋- weirdo -
Eng/It  🇹🇷 🇺🇸",0.0
50727693,Dallas Kinney,dallaskinney,"I'm a recovering journalist who, by GRACE, discovered the world's greatest story!",1.0
165962841,Corby Mcleod,CorbyMcleod,,1.0
20148675,⚓ Covfefe Bob ❌ 🇺🇸,advchaser,Proud President Trump #Deplorable! #JobsNotMobs #1A #2A #Const #ΜΟΛΩΝΛΑΒΕ! #Libertarian #COSProject #MAGA2020 #WalkAwayFromDemocrats,1.0
866391854392201216,MrsDeeDee313,MrsDeeDee313,"Singer/Songwriter -
KPop & Comic Book Lover from the Midwest USA",0.0
3004144269,Cathy,brookbend11,"Catholic Mom of 2. Told I'm ""on a different planet"" cause I seek truth for ALL children, not just some. I like my planet.",1.0
841359879654789120,The Womxn Project,WomanProjectHQ,We are leveraging the power of art and activism to build a strong movement for change in Rhode Island.,0.0
977975323471110147,Uncle Buck,microwavesocks,,1.0
1213971114856042496,Liza,Liza27423106,,1.0
32676870,Donna the Deplorable,DGirlinTX,"Lover of the Lord, my family, my country, #2A, #AmericaFirst, #Israel, #Butter, #Bacon... & especially @SPMBrokerMEL!!! --Believer of #TANSTAAFL 🇺🇸 #MAGA 🇺🇸",1.0
1033367065,Nancy Diestler,NancyDiestler,"It is our choices that show who we truly are, far more than our abilities. - JK Rowling",0.0
351967055,stacylynn,haynescluster,wife...love Jesus my husband my family john 3:30 He is greater than i finding joy in the journey,1.0
1004195948,Enterprising Fellow,BlackRepubPGH,Text Trump to 88022,1.0
928281081597648897,One Salty Patriot,1Salty_Patriot,"Like most Patriots, but Saltier 😉 Conservative.  Proud husband and father. Believer in God, #Liberty, and our #Constitution #2A #NRA #MAGA 🚂🇺🇸
💥Master Offender💥",1.0
1203926784510705664,Robinson Miller,Robinso70006763,,0.0
858712682,American Woman,Lindamariadelar,"Catholic Conservative Pro-Trump Patriot fighting for God, Country & Abused Children https://t.co/tAdj4VjmBb and Horses Trainer/Behaviorist",1.0
886030266,Myndita,Myndita1417,,1.0
703706177616666626,👼 SHAW👼,KDL0888,"Kim. lesbian. sister. veteran. human. mother. 
#Shaw -Oh, There was plenty of sucking! 😍
#Root -I've Got Her Harry! 😍
#POI #Shoot #WynonnaEarp #Avalance",0.0
566682549,CriticalDragon1177,CriticalDragon1,"A Skeptical Dragon.  A person who is pro critical thinking, pro science and logic, and anti bigotry.",0.0
260042360,Cindy,Peaknoy,,1.0
171032162,Elizabeth Auburn  🇮🇱🇺🇸#DivestFromChina🇺🇸🇮🇱,ea29,"If the official lack of a heartbeat determines death, then the presence of a heartbeat determines life.

#BuyAmerican  #TermLimits  #FreeSpeech  #ChooseAdoption",1.0
1136163026162184193,𝕿𝖊𝖗𝖊 𝕮𝖑𝖆𝖗𝖐𝖘𝖔𝖓 [CAITY LOTZ’ #1 FAN]🇺🇸,tere__clarkson,"SURVIVOR & BADASS |@caitylotz DUBBED me her #Number1Lotzer, #Number1Fan, #BiggestFanEVER |I LOVE CAIT BEYOND! Does that make sense? |My tattoos says it all! ♥️",0.0
1084526676162293760,sam,sam49649145,"Sooners, Browns and Thunder Fan",1.0
14235041,Americans United,americansunited,Americans United for Separation of Church and State is a national religious liberty watchdog group. We've been protecting the wall of separation since 1947!,0.0
217499105,EdwarD,ed_adrian,Bendecido con una hermosa familia y grandes amigos. Protestante - oveja # 100. Barcelonista. Profesional en Sistemas,1.0
23480348,Leah,SVUEARP,I love TV way to much!! 🏳️‍🌈Proud Lesbian!! Tired of the bullshit going around. Trump sucks balls!! Instagram: @luvmug24,0.0
914676661228003329,SHETHORITY,shethority,"A positive place for women and the feminine to inspire, empower, and share.",0.0
124227565,Alexis Pasquier,madamepasquier,"Housewife,mother of 3, grandmother of 8, Catholic, Conservative, Pro-life",1.0
1556771587,💙NajdorfyPanno💙,NajdorfyPanno,"Confia tu pasado a la Misericordia de Dios, tu presente a su Amor, y el futuro a su Providencia. San Agustín",1.0
718143536,Par dzīvību,Pardzivibu,Dzīvība sākas no ieņemšanas brīža!,1.0
3021591927,Hanna,Hannasplanet,,1.0
937341182,Rosaleen Mc Cartan,RCartan,Politics UK and World News,1.0
799044038536077312,Karla Switlick,karla_switlick,,1.0
58357194,Grandpa Munster,congo29,I can turn into a bat! WEEEE!,1.0
1000726405,Manuela ☁🎈☁☁,onlyellow,☁🎈☁☁ 99% Benedict Cumberbatch and CumberCollective 💕,0.0
88008855,DrZoeGrey,drzoegrey,WEIGHT LOSS EXPERT©️INTEGRATIVE MEDICINE 💧ALKALINE WATER 💧 ALKALINE LIFESTYLE ANTI AGING #75hard #racerbabe #golfbabe #guru #mentor #lifecoach #BEALEGEND,1.0
799906893208686592,SaraSady,SaraSady3,"Granddaughter of LEGAL Italian/Irish immigrants. Daughter of WWII & Korean War vet. No DMs. Happily married. Love my family, the USA and my President! 🇺🇸#KAG",1.0
725539787180896256,Marioca,mariocamx,,0.0
402958982,John Phillips,StiffPhillips,I read. I think. I write. I read some more.,0.0
797160070307934212,Thomas Covenant,TomPublius,Subversive conservative deep in the bowels of liberal California. Antisemites will be reported and blocked. I follow back patriots.,1.0
710402708302245888,🚂 🚂WisconsinTrumpTrain 🇺🇸 🇺🇸,Trumps_Train,#WisconsinTrumpTrain #TrumpTrain #Trump2020 #GoRedStateByState Woman Who Luvs #Trump #Wisconsin #RedNationRising #MAGA #KAG Proudly #Cult45 No DMs,1.0
191565756,RAS Sprague,rsprag57,Roman Catholic follower of Jesus Christ.,1.0
3000547545,Proud American Nationalist,LauraLopGold,#MAGA2020 #KAG2020 #QANON,1.0
1276670238,Sher K,Sherrkay,,1.0
14322840,Texas Todd 🇺🇸 👍,TXNativePatriot,"My Family: Jamestown-1620  My wife's Mayflower. 
Texans since 1847 
Proud Conservatives. MY thoughts, sarcasm, devil's advocate rants.",1.0
236224511,Vvsastry,viswan9,,1.0
104842952,tammyk,tkblondy69,"I am a mother of 3  wife and caregiver to elderly in their homes,  foster parent , life happens but spending your time crying or angry doesn't do any good",1.0
1027667946741608450,SebasCuervo,SebasCuervo3,💙❤️💙 Es más fácil engañar a la gente que convencerla de que ha sido engañada,1.0
22008238,southern yankee,SecHandDogsMom,"transplanted Long islander, RN, rescue mom, ❤️@DaveMorrissey64, living the #beachlife horror nerd & #twdfangirl. #MorrisseyGirl. #Norwex",0.0
489043731,me,WanderingStarzs,,0.0
57751080,Janet Morana,JanetMorana,"Co-founder of the Silent No More Awareness Campaign (@regretabortion), Executive Director of @PriestsforLife. Author of Recall Abortion.",1.0
3439151479,❌scooter❌in❌pdx❌,scooterinpdx,,1.0
973366272,Maria Immaculata,VoluntasDeiFiat,"A Kenyan who ❤️️s the HOLY TRINITY, the Virgin Mary, dear St Joseph, n her CATHOLIC faith more than anything else! A Discalced Carmelite Secular! Alma Mater👇",1.0
955244230204534785,#LEXIT,Lexitmovement,"Latino exit from the Democrat party. Jesus said to him, “I am the way, the truth, and the life. No one comes to the Father except through Me.(John 14:6) 🕇",1.0
2553829411,David Morrison,dtdave69,,1.0
340484769,Lee Black,ljb71,,1.0
1034840285816209410,JGRemnantIsLife,RemnantPodFan,"If you don’t understand the significance or importance of /DINGO, I can’t help you.",1.0
713914472,ambi❤,mbae_enthusiast,"-Politics aren't my favorite topic, but they're a necessary evil
-Still tweeting movies here and there
-❤ of fellow humans and my country is my jam",1.0
823304555727204352,GOD BLESS THE USA,SuzanAnnhorn2,"TRUMP FOR PRESIDENT 2020. .#BUILD THE WALL #TRUMP 2020 #KAG. 1st AND 2ed AM , NO DEMON RATS 🐀 AMERICA IS AND ALWAYS WILL BE A CHRISTIAN NATION !",1.0
4031013448,#IstandwithDonCherry#Cult45MrsFreedomCat,BatholithLivin,"Christian, wife, #ProLife, Dual 🇨🇦/🇺🇸 citizen, #MAGA, Conservative-Libertarian, Mayflower descendant and World's #1 Ailurophile.😺 #FreeSpeech",1.0
78310726,thevivianklein,thevivianklein,"FASHION, LIFE & BEAUTY Image Consultant MEXICO | USA📍 ✉️thevivianklein@gmail.com",0.0
1139244484829601793,walter lambert,walterl77096443,Machinist and former pro wrestler,1.0
921015744,Lisa O'Hare,ohare_lisa,"I love God, my husband, 8 children,&BIG extended family! Try 2 reflect joy of being a follower of Christ. Sportsnut & music fan! Should b 2 busy 2 b on twitter",1.0
19455337,Mrs. Meredith 🇺🇸,mrsrmeredith,Hardworking TX Kindergarten teacher. 🍎 🇺🇸  Proud Lamar University Cardinal alumni. ΣΑΛ  Conservative. Christian. Married. All opinions expressed are my own.,1.0
971922260788379648,susan keen,susanke95616427,,1.0
475284982,carmen romero,carmenromero73,Me encanta pasar tiempo con mi hermosa familia!!!!!!!!! follow meeeeeeee!!!!!!! I love Korean Dramas!!!!,1.0
1048918273948110848,Séminaire GFU,GFUSeminaire,"Compte officiel du Séminaire GFU, séminaire qui permet aux séminaristes de commencer leur parcours vers le sacerdoce tout en continuant leurs études civiles !",1.0
1154169285251608577,Kernel,len_kern,,1.0
1002894536224464898,MichaelSpiziri,MSpiziri,"US Army veteran, systems engineer, computer programmer, conservative.",1.0
276703550,Cathy (NO TRAINS & NO DM'S),CathySaidIt,My Bio used to be about celebrities. Since the last election I have learned that is not what's important. What is important are the legal citizens of the U.S.A.,1.0
216093516,Suzanne Freyjadis,GameEducation,"Social Justice through Education & Games. Leading the update of the IGDA Curriculum Framework update, Chair of IGDA Game Education SIG.",0.0
1055289512593686529,Ladyinshoe,Ladyinshoe1,"Lil' ol' granny who doesn't know how to use her ""twitter machine""...trying to keep her brain alive ' til the end, apologies in advance...(+music,select media)",1.0
628760265,Matt,HowToBuildATent,"The HtBT/Reformgelical podcasts, Christian, Husband, Father, Entrepreneur, Business, Economics, Sports, Politics.",1.0
2665104412,Siobhan Nic Cathail,connaughtwoman,"Interested in prolife, sci-fi, history and other odds and ends.",1.0
782543120152064000,Debbie K,GodAmerica1,Love of God and Country......and a little SiFi.,1.0
1164157234236088320,its yer boi 🏴󠁧󠁢󠁳󠁣󠁴󠁿,D_Scot_14,How about ye take a running fuck off tae yersel,1.0
32636739,Steven Bliss,RevBliss,"Lutheran pastor, husband, father, wrestling fan. Be warned. I do have opinions",1.0
1274399640,Saba ♀,Imparaable,Media and Political Science,0.0
1157853021969293312,Liberal Tears,DestroyingLibt1,Standing for what America is all about. #Cult 45 #MAGA #trump2020🇺🇸🇺🇸,1.0
419174327,3chordkent,LaughinRussell,,1.0
1160939356196130819,Penny,PennyHoffsnark,"I try to be sweet, but some of y’all make me a little snarky. Pro-life. Pro-Jesus. Pro-coffee.",1.0
2384307876,The Rapier,The__Rapier,"The Die is cast. Accounts will be settled. The Turning of the Tide
#MAGA #theRedThread",1.0
324477938,Alveno Kondyles,dkondyles,"There are two ways to follow, either Christ or the Anti-Christ!",1.0
1111423043153223680,happyfase,happyfase1,a fase thats happy. lord/liege.,1.0
1368007686,José María Aldrete,jaldrete71,"''Redesign, Rebuild, Reclaim''










































''Hurt...Heal''",1.0
1141754515663622145,TheJoyfulPatriarchyWife,PatriarchyWife,Seek to glorify God in teaching younger women to love their husbands and children .,1.0
2923079655,PAUL OLOTU,Paul4better,"I am chosen,
Not forsaken,
I am who You say I am,
You are for me,
Not against me,
I am who You say I am.",1.0
1198331119776751617,CaveCanem,JamesDBergstrom,,1.0
211736244,MamaSplicky,MamaSplicky,"I'm the happiest mother and grandmother in the world. I love my kids, my grandkids, my husband and my God.",1.0
144742947,♓alle Ciccone,Tweeta1970,Italian,1.0
1106580556475785216,Joanne NewYorker @1960,York1960,"Female. New Yorker. Trump Pence supporter. Travel and photography are some favorite interests and Food ,  Nature and adventures.🇺🇸⛪️✝️🗽",1.0
756592852164018176,Flor de L,FlordeLen2,#Lainfancia tiene su propia manera de pensar y sentir.  Nada hay más insensato que pretender sustituirlas por las nuestras. -Jean Rousseau,1.0
932089266045321217,Colleen,Colleen62567745,,1.0
1083729794783694848,Caitlin,Caitlin15402925,"Catholic, Musician, Student. Loves coffee, TLM, old books, long walks, simple life. Ad Jesum per Mariam.",1.0
3902180025,Douay Rheims,DouayRheims1,"Inspirational Bible verses, sayings of the Saints & short prayers compiled by Gudrun Lisa Korell and John Wilson, members of Archdiocese of Southwark",1.0
15529472,Luciana Kühl,lucianackuhl,Jornalista | Cinéfila | Viajante | Blogueira | Louca dos gatos | SEO Queen,0.0
997609289555595265,snowdrops,MSAEKC,"Lawyer, mother, wife. Vacillate around the centre politically (but I think they’ve renamed it “the right” these days). Pro-life.",1.0
28674811,Jeneanne - Text TRUMP to 88022,Gringz,Recovering lib. #MAGA #KAG,1.0
85552644,tim winans,echobbbb,chef,1.0
749296461699964928,"Reveille, America! 🚔🇺🇸🇵🇷✝️",Haley_Greentree,"Support vets & all first responders. Believe justice, honor, &truth should permeate whole society.Hard work & education are best tools for future. Patriot #MAGA",1.0
137394206,M A V E,mave_marteseo,"ProVida, ProFamilia, Teísta, Omívoro, Taurino, Libre Mercado, Tradicionalista y #RetrogradaJocoso soy todo lo que odia el mundo del #progreso",1.0
1855227090,SylviateresaŠkaricaن,nikvit15,SI a la VIDA. Sin excepciones,1.0
513679415,Sara Huse,sara__huse,,0.0
363919644,Lesliesmithpierce,user_Leslie,,1.0
913206812899454976,Jamieb,Jamieb58903806,"New to this, Twitter life.",1.0
2229072103,Joyce Mccardell,JoyceM56,"Wife,Mom,Grandma,Nurse & Patriot🇺🇸🇺🇸",1.0
732186328960471040,Libertarian Catholic,libertyandgod,Finally a place where you can talk about religion AND politics!,1.0
898769469467766785,Bigbirdpcola,Bigbirdpcola1,,1.0
1139596895981056000,Lottie Jewpree 2: the reckoning,FMesstm,"16, taking down Planned Parenthood, full of anxiety & opinions🇺🇸🇮🇱 | abuse survivor | (aspiring Catholic but the pope won’t let me in)",1.0
798554264276758528,Tony Stella,tetelestai316,"Follower of Christ. Colson Fellow. Submariner. Fresh Hope.
Trauma Healing Inst. Good News Jail. Open Door Mission. Youth for Christ. Matt 25:40",1.0
821643026,aroundtowntv ny,aroundtowntv_ny,"**Camera Operator, Aspiring TV and Film Producer, Adventurer,Pilot**https://t.co/nKe0MhA9sv https://t.co/r5a7S5sj8B",0.0
1118060067880865792,Steven Shepard,StevenS97988639,"Never afraid of being a beginner. History fanatic (real) not mainstream. Family man, Strongman/ Powerlifter, Animal lover, British 🇬🇧👍🏻",1.0
2826866090,Duchess Chloe',SuzanneLandry63,,1.0
34992539,Jonathan Dune,JonathanDune,Direct Response Marketing Consultant           • Copywriter             Also see: @TWOCOMMACOPY  http://t.co/4d4RK4amAK http://t.co/er1UUY5kXp,0.0
2808800608,Breashine_IMVU,cammigr8_blob,,1.0
128206723,MackenzieKingsdog,PMOdog,"Redblack fan, advisor to former prime minister. Baron of Sealand",1.0
97672064,กิ๊กก๊อกแก๊ก,kukkikzaa,สำหรับคนบ้าเท่านั้น,0.0
1679851621,The Evangelical Norm,EvangelicalNorm,"I'm just your average Evangelical Christian whose name is Norm Dunham. 
Cultural Arsonist
Spiritual Plunderer
Just me being me #SoliDeoGloria",1.0
298198699,Kid Brightwillow,KidBrightwillow,,1.0
784732538,skid marks,Jah44H,,1.0
765763200,littleredblog,littleredblog,@realdonaldtrump is #NotMyPresident Blocked by @DLoesch @WayneDupreeShow,0.0
