contributors,coordinates,coordinates.coordinates,coordinates.type,created_at,display_text_range,entities.hashtags,entities.media,entities.symbols,entities.urls,entities.user_mentions,extended_entities.media,favorite_count,favorited,full_text,geo,geo.coordinates,geo.type,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,place.bounding_box.coordinates,place.bounding_box.type,place.contained_within,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,place.url,possibly_sensitive,possibly_sensitive_appealable,quoted_status.contributors,quoted_status.coordinates,quoted_status.created_at,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.media,quoted_status.entities.symbols,quoted_status.entities.urls,quoted_status.entities.user_mentions,quoted_status.extended_entities.media,quoted_status.favorite_count,quoted_status.favorited,quoted_status.full_text,quoted_status.geo,quoted_status.id,quoted_status.id_str,quoted_status.in_reply_to_screen_name,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.is_quote_status,quoted_status.lang,quoted_status.place,quoted_status.place.bounding_box.coordinates,quoted_status.place.bounding_box.type,quoted_status.place.contained_within,quoted_status.place.country,quoted_status.place.country_code,quoted_status.place.full_name,quoted_status.place.id,quoted_status.place.name,quoted_status.place.place_type,quoted_status.place.url,quoted_status.possibly_sensitive,quoted_status.possibly_sensitive_appealable,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.quoted_status_permalink.display,quoted_status.quoted_status_permalink.expanded,quoted_status.quoted_status_permalink.url,quoted_status.retweet_count,quoted_status.retweeted,quoted_status.source,quoted_status.truncated,quoted_status.user.can_media_tag,quoted_status.user.contributors_enabled,quoted_status.user.created_at,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.description,quoted_status.user.entities.description.urls,quoted_status.user.entities.url.urls,quoted_status.user.favourites_count,quoted_status.user.follow_request_sent,quoted_status.user.followed_by,quoted_status.user.followers_count,quoted_status.user.following,quoted_status.user.friends_count,quoted_status.user.geo_enabled,quoted_status.user.has_extended_profile,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.is_translation_enabled,quoted_status.user.is_translator,quoted_status.user.lang,quoted_status.user.listed_count,quoted_status.user.location,quoted_status.user.name,quoted_status.user.notifications,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_banner_url,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.protected,quoted_status.user.screen_name,quoted_status.user.statuses_count,quoted_status.user.time_zone,quoted_status.user.translator_type,quoted_status.user.url,quoted_status.user.utc_offset,quoted_status.user.verified,quoted_status.user.withheld_in_countries,quoted_status.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status_permalink.display,quoted_status_permalink.expanded,quoted_status_permalink.url,retweet_count,retweeted,source,truncated,user.can_media_tag,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.entities.description.urls,user.entities.url.urls,user.favourites_count,user.follow_request_sent,user.followed_by,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.has_extended_profile,user.id,user.id_str,user.is_translation_enabled,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified
,,,,Mon Dec 16 23:10:12 +0000 2019,"[0, 95]","[{'text': 'cancelnetflix', 'indices': [81, 95]}]",,[],[],[],,3,False,"Let them feel it deep, their money imagine them loosing $20mill in just a month  #cancelnetflix",,,,1206713163577733120,1206713163577733120,,,,,,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,True,False,Thu Nov 28 16:25:46 +0000 2019,True,False,Living in two separate worlds 🌑🇱🇷🇺🇸🇮🇱,[],,203,False,False,34,False,82,False,False,1200088358388666369,1200088358388666369,False,False,,0,Botswana,spaceXntrovert,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1200088358388666369/1578262394,http://pbs.twimg.com/profile_images/1200088611770839046/BlRXjFa1_normal.jpg,https://pbs.twimg.com/profile_images/1200088611770839046/BlRXjFa1_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,SXntrovert,169,,none,,,False
,,,,Sun Dec 15 15:35:36 +0000 2019,"[0, 275]","[{'text': 'CancelNetflix', 'indices': [23, 37]}]",,[],"[{'url': 'https://t.co/YaZ041ItmK', 'expanded_url': 'http://christianpost.com/news/the-chosen-record-breaking-tv-series-about-jesus-debuts-worldwide.html', 'display_url': 'christianpost.com/news/the-chose…', 'indices': [252, 275]}]",[],,3,False,"RETWEET if you plan to #CancelNetflix for their new series depicting Jesus as gay.

Retweet &amp; Like if you have already cancelled NetSICK.

Watch this instead, it is awesome &amp; free.
Download app, watch on TV.
Even non-Christians will be hooked!
https://t.co/YaZ041ItmK",,,,1206236369800122368,1206236369800122368,,,,,,False,en,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,False,False,Wed Nov 04 09:49:33 +0000 2009,True,False,"#MAGA🇺🇸#Trump2020🇺🇸FB Foreign Disinfo Cat @catturd2 🚫GMO🚫ForcedVaccines 🚫MSM  #BanSharia❤️#ProtectChildren❤️2A,1A❤Yeshua❤️John 13:34-35,Rom 12:19",[],"[{'url': 'https://t.co/Dg8AFOmimb', 'expanded_url': 'http://nightstar44.wordpress.com', 'display_url': 'nightstar44.wordpress.com', 'indices': [0, 23]}]",155243,False,False,18564,False,17097,False,False,87403565,87403565,False,False,,7,"Tennessee, USA 🇺🇸",Eph 6:12 - This Is Not A Game! 🇺🇸Trump2020🇺🇸,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/87403565/1578686588,http://pbs.twimg.com/profile_images/1215623305362841606/TAGdvlI1_normal.jpg,https://pbs.twimg.com/profile_images/1215623305362841606/TAGdvlI1_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,NightStar44,100379,,none,https://t.co/Dg8AFOmimb,,False
,,,,Wed Dec 18 01:27:25 +0000 2019,"[0, 80]","[{'text': 'cancelnetflix', 'indices': [56, 70]}, {'text': 'GayJesus', 'indices': [71, 80]}]",,[],[],[],,0,False,Why all the debate about Jesus’ sexuality? Just ask him #cancelnetflix #GayJesus,,,,1207110083202736129,1207110083202736129,,,,,,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,True,False,Wed Dec 18 01:24:46 +0000 2019,True,False,sleep deprivation | lesbian | irrational jokes | $10 for feet pics,[],,382,False,False,5,False,35,False,False,1207109342912274438,1207109342912274438,False,False,,0,,Les bean mama,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1207109342912274438/1576632571,http://pbs.twimg.com/profile_images/1216054417079881729/m6rq8cM0_normal.jpg,https://pbs.twimg.com/profile_images/1216054417079881729/m6rq8cM0_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,3amlesbihonest,53,,none,,,False
,,,,Sat Dec 21 03:53:39 +0000 2019,"[25, 93]","[{'text': 'cancelnetflix', 'indices': [79, 93]}]",,[],[],"[{'screen_name': 'netflix', 'name': 'Netflix US', 'id': 16573941, 'id_str': '16573941', 'indices': [0, 8]}, {'screen_name': 'witchernetflix', 'name': 'The Witcher', 'id': 1038082275689340928, 'id_str': '1038082275689340928', 'indices': [9, 24]}]",,0,False,@netflix @witchernetflix Netflix is on my nutty list for supporting communist. #cancelnetflix,,,,1208234046670684161,1208234046670684161,netflix,1.2070711356170772e+18,1207071135617077253,16573941.0,16573941,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,Tue Aug 06 00:19:25 +0000 2013,True,False,"#Conservative #Independent #God has a plan to bring the truth 🙏🏼 We the people, praying for our President @Realdonaldtrump & our 🇺🇸 #MAGA 🇺🇸#WWG1WGA 🇺🇸",[],,24036,False,False,4003,False,4957,False,False,1649026550,1649026550,False,False,,2,On earth,Francesca 🦅🇺🇸,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/1649026550/1552957279,http://pbs.twimg.com/profile_images/1021252149781680128/qACqjTqN_normal.jpg,https://pbs.twimg.com/profile_images/1021252149781680128/qACqjTqN_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,InGodWeTrust4US,30580,,none,,,False
,,,,Sat Dec 14 23:53:51 +0000 2019,"[17, 31]","[{'text': 'cancelnetflix', 'indices': [17, 31]}]",,[],[],"[{'screen_name': 'Church_Militant', 'name': ""Church Militant/St. Michael's Media"", 'id': 606400487, 'id_str': '606400487', 'indices': [0, 16]}]",,6,False,@Church_Militant #cancelnetflix,,,,1205999373362049024,1205999373362049024,Church_Militant,1.2059907372524216e+18,1205990737252421635,606400487.0,606400487,False,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,True,False,Thu Dec 05 16:42:30 +0000 2019,True,False,"Faço parte de um exército que dobra os joelhos pelo Brasil, que crê em Deus, que tem esperança e que pede conversão todos os dias.",[],,8211,False,False,275,False,518,False,False,1202629284583628800,1202629284583628800,False,False,,0,"São Paulo, Brasil",Gleice Caldeira,False,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/1204376755957616641/p2KQrn2M_normal.jpg,https://pbs.twimg.com/profile_images/1204376755957616641/p2KQrn2M_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,CaldeiraGleice,5048,,none,,,False
,,,,Thu Dec 26 23:52:47 +0000 2019,"[0, 241]","[{'text': 'cancelonetflix', 'indices': [9, 24]}, {'text': 'CancelNetflix', 'indices': [49, 63]}]",,[],[],[],,6,False,"Love how #cancelonetflix is trending (instead of #CancelNetflix😂)...Makes me wonder what Netflix did this time that made them pay Twitter to cover it up with a screwy hashtag😕
Ppl saying something about a gay Jesus?

I'm canceling anyways...",,,,1210347757124362240,1210347757124362240,,,,,,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,True,False,Wed Feb 24 03:14:00 +0000 2016,False,False,"#Qanon: Post 924, yes it is REAL.  Ask SRA survivors.  Patriots Soapbox 24/7 livestream-Youtube 🇺🇸 $Oliverswilde",[],,22390,False,False,3750,False,923,False,False,702330606189998084,702330606189998084,False,False,,22,Earth (Its round) 🌎,Jules 🐲,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/702330606189998084/1561608807,http://pbs.twimg.com/profile_images/844206083841249282/_G8pzUMl_normal.jpg,https://pbs.twimg.com/profile_images/844206083841249282/_G8pzUMl_normal.jpg,FF691F,000000,000000,000000,False,False,OliversWilde,22552,,none,,,False
,,,,Sun Dec 15 15:37:39 +0000 2019,"[0, 14]","[{'text': 'CancelNetflix', 'indices': [0, 14]}]",,[],"[{'url': 'https://t.co/VvMz41GuJR', 'expanded_url': 'https://twitter.com/ChristineNiles1/status/1206207083181420544', 'display_url': 'twitter.com/ChristineNiles…', 'indices': [15, 38]}]",[],,20,False,#CancelNetflix https://t.co/VvMz41GuJR,,,,1206236889323311106,1206236889323311106,,,,,,True,und,,,,,,,,,,,,False,False,,,Sun Dec 15 13:39:13 +0000 2019,"[0, 209]",[],,[],"[{'url': 'https://t.co/lGs4I2AByd', 'expanded_url': 'https://www.churchmilitant.com/news/article/brazilian-catholics-boycott-netflix-over-gay-jesus-christmas-film', 'display_url': 'churchmilitant.com/news/article/b…', 'indices': [186, 209]}]",[],,513.0,False,"Jesus is in an intimate relationship with Satan, and the Holy Family is blasphemed in ways I can't repeat here.

Let Netflix know it doesn't pay to insult Christ and those who love Him. https://t.co/lGs4I2AByd",,1.2062070831814205e+18,1206207083181420544,,,,,,False,en,,,,,,,,,,,,False,False,,,,,,214.0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,True,False,Tue Sep 25 23:12:50 +0000 2012,False,False,"Senior Producer, Investigative Reporter at Church Militant. 

https://t.co/RDyuHurC1d","[{'url': 'https://t.co/RDyuHurC1d', 'expanded_url': 'http://churchmilitant.com', 'display_url': 'churchmilitant.com', 'indices': [62, 85]}]","[{'url': 'https://t.co/xk1p5yXo8C', 'expanded_url': 'https://www.churchmilitant.com/news/author/christine-niles-m.st.-oxon.-j.d', 'display_url': 'churchmilitant.com/news/author/ch…', 'indices': [0, 23]}]",1519.0,False,False,11793.0,False,329.0,False,False,846387391.0,846387391,False,False,,88.0,"Detroit, MI",Christine Niles,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,https://pbs.twimg.com/profile_banners/846387391/1494992369,http://pbs.twimg.com/profile_images/1199929457823420416/ueSEtj-4_normal.jpg,https://pbs.twimg.com/profile_images/1199929457823420416/ueSEtj-4_normal.jpg,E81C4F,829D5E,99CC33,3E4415,True,False,ChristineNiles1,15854.0,,none,https://t.co/xk1p5yXo8C,,False,,,1.2062070831814205e+18,1206207083181420544,twitter.com/ChristineNiles…,https://twitter.com/ChristineNiles1/status/1206207083181420544,https://t.co/VvMz41GuJR,4,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,False,False,Tue Jul 02 04:24:15 +0000 2013,True,False,"Puppy kickin, grandma shoving, children starving, planet destroying, racist, sexist, bigoted, evil, hateful, arch-conservative. Or so I've been told.",[],,99254,False,False,1749,False,1734,False,False,1562171886,1562171886,False,False,,58,,Habitual Linestepper,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/1562171886/1533189032,http://pbs.twimg.com/profile_images/1037795089869881345/YUD8osVS_normal.jpg,https://pbs.twimg.com/profile_images/1037795089869881345/YUD8osVS_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,FergusFSU,97799,,none,,,False
,,,,Thu Dec 26 18:07:07 +0000 2019,"[0, 30]","[{'text': 'cancelnetflix', 'indices': [0, 14]}, {'text': 'cancelonetflix', 'indices': [15, 30]}]","[{'id': 1210260762133876736, 'id_str': '1210260762133876736', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/EMu1wDyVUAAo1KQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMu1wDyVUAAo1KQ.jpg', 'url': 'https://t.co/BvETTaMsxC', 'display_url': 'pic.twitter.com/BvETTaMsxC', 'expanded_url': 'https://twitter.com/marytoni17/status/1210260767330783234/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 696, 'h': 392, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 696, 'h': 392, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}}]",[],[],[],"[{'id': 1210260762133876736, 'id_str': '1210260762133876736', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/EMu1wDyVUAAo1KQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMu1wDyVUAAo1KQ.jpg', 'url': 'https://t.co/BvETTaMsxC', 'display_url': 'pic.twitter.com/BvETTaMsxC', 'expanded_url': 'https://twitter.com/marytoni17/status/1210260767330783234/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 696, 'h': 392, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 696, 'h': 392, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}}]",0,False,#cancelnetflix #cancelonetflix https://t.co/BvETTaMsxC,,,,1210260767330783234,1210260767330783234,,,,,,False,und,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,Sun Jul 17 17:10:29 +0000 2011,True,False,"Creo en Un sólo Dios, en la Sta Iglesia Católica, en la Comunión de los Santos, el perdón de los pecados, la resurrección de la carne y la Vida Eterna. Amén",[],,8477,False,False,88,False,159,False,False,337213428,337213428,False,False,,1,,María🌺,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/337213428/1577390754,http://pbs.twimg.com/profile_images/1178494345118408704/fTpVnThY_normal.jpg,https://pbs.twimg.com/profile_images/1178494345118408704/fTpVnThY_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,marytoni17,3651,,none,,,False
,,,,Fri Dec 27 02:58:50 +0000 2019,"[14, 85]","[{'text': 'cancelnetflix', 'indices': [59, 73]}, {'text': 'byefelicia', 'indices': [74, 85]}]",,[],[],"[{'screen_name': 'JackPosobiec', 'name': 'Jack Posobiec🇺🇸', 'id': 592730371, 'id_str': '592730371', 'indices': [0, 13]}]",,1,False,@JackPosobiec Canceled a year ago and don’t miss it at all #cancelnetflix #byefelicia,,,,1210394580002230272,1210394580002230272,JackPosobiec,1.210335272430375e+18,1210335272430374917,592730371.0,592730371,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,False,Fri Jul 27 14:47:18 +0000 2012,True,False,"love family, friends, laughter and living in the South. College football fanatic, Red Wings fan for life.",[],,8327,False,False,4146,False,2948,False,False,720282206,720282206,False,False,,37,South Carolina,zoey connor,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/720282206/1465573519,http://pbs.twimg.com/profile_images/378800000605919018/99e256c5c8a405b5a124b06b71b4b16f_normal.jpeg,https://pbs.twimg.com/profile_images/378800000605919018/99e256c5c8a405b5a124b06b71b4b16f_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,ZoeyC54,10221,,none,,,False
,,,,Fri Dec 27 00:12:04 +0000 2019,"[26, 154]","[{'text': 'cancelonetflix', 'indices': [120, 135]}, {'text': 'cancelnetflix', 'indices': [140, 154]}]",,[],[],"[{'screen_name': 'JackPosobiec', 'name': 'Jack Posobiec🇺🇸', 'id': 592730371, 'id_str': '592730371', 'indices': [0, 13]}, {'screen_name': 'jeffgiesea', 'name': 'Jeff Giesea🐿', 'id': 16912983, 'id_str': '16912983', 'indices': [14, 25]}]",,1,False,"@JackPosobiec @jeffgiesea I don't think it's you, I think Latin Americans care more about this than USA Americans
It's  #cancelonetflix not #cancelnetflix",,,,1210352613243412481,1210352613243412481,JackPosobiec,1.210352131326255e+18,1210352131326255110,592730371.0,592730371,False,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,True,False,Thu Feb 22 13:07:50 +0000 2018,True,False,reality games,[],,8496,False,False,353,False,362,False,True,966660805252001794,966660805252001794,False,False,,3,,rialitakias,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/966660805252001794/1519305689,http://pbs.twimg.com/profile_images/1214005637476225024/CeOTxhl0_normal.jpg,https://pbs.twimg.com/profile_images/1214005637476225024/CeOTxhl0_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,rialitakias,17423,,none,,,False
,,,,Fri Dec 20 12:37:57 +0000 2019,"[0, 30]","[{'text': 'BoycottNetflix', 'indices': [0, 15]}, {'text': 'cancelnetflix', 'indices': [16, 30]}]","[{'id': 1208003595326636034, 'id_str': '1208003595326636034', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/EMOw3qLWwAID0Px.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMOw3qLWwAID0Px.jpg', 'url': 'https://t.co/HfTsAF5dGG', 'display_url': 'pic.twitter.com/HfTsAF5dGG', 'expanded_url': 'https://twitter.com/vivismet/status/1208003602637299712/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 719, 'h': 785, 'resize': 'fit'}, 'large': {'w': 719, 'h': 785, 'resize': 'fit'}, 'small': {'w': 623, 'h': 680, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}}}]",[],[],[],"[{'id': 1208003595326636034, 'id_str': '1208003595326636034', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/EMOw3qLWwAID0Px.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMOw3qLWwAID0Px.jpg', 'url': 'https://t.co/HfTsAF5dGG', 'display_url': 'pic.twitter.com/HfTsAF5dGG', 'expanded_url': 'https://twitter.com/vivismet/status/1208003602637299712/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 719, 'h': 785, 'resize': 'fit'}, 'large': {'w': 719, 'h': 785, 'resize': 'fit'}, 'small': {'w': 623, 'h': 680, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}}}, {'id': 1208003600162676743, 'id_str': '1208003600162676743', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/EMOw38MW4AcEtC8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EMOw38MW4AcEtC8.jpg', 'url': 'https://t.co/HfTsAF5dGG', 'display_url': 'pic.twitter.com/HfTsAF5dGG', 'expanded_url': 'https://twitter.com/vivismet/status/1208003602637299712/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 715, 'h': 446, 'resize': 'fit'}, 'large': {'w': 715, 'h': 446, 'resize': 'fit'}, 'small': {'w': 680, 'h': 424, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}, 'small': {'faces': []}}}]",0,False,#BoycottNetflix #cancelnetflix https://t.co/HfTsAF5dGG,,,,1208003602637299712,1208003602637299712,,,,,,False,und,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,True,False,Fri Feb 18 18:49:58 +0000 2011,False,False,‏‏جندي في سبيل الل,[],,1690,False,False,225,False,213,True,True,254163111,254163111,False,False,,2,,vivi smet,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,https://pbs.twimg.com/profile_banners/254163111/1559335308,http://pbs.twimg.com/profile_images/1148277272648069122/THpRNCGw_normal.jpg,https://pbs.twimg.com/profile_images/1148277272648069122/THpRNCGw_normal.jpg,879900,FFFFFF,EFEFEF,333333,False,False,vivismet,2758,,none,,,False
